year,term,value,query_group,source,corpus,smoothing,case_sensitive
2000,artificial limb,4.573645431132922e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2001,artificial limb,3.484419386357018e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2002,artificial limb,3.6481879961414165e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2003,artificial limb,3.6383130952444276e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2004,artificial limb,3.4429068263008844e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2005,artificial limb,3.958543570714568e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2006,artificial limb,3.4728731002076074e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2007,artificial limb,3.2453752629724164e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2008,artificial limb,4.10777497017456e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2009,artificial limb,3.8458435436261595e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2010,artificial limb,2.963438006098329e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2011,artificial limb,3.6526187439239743e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2012,artificial limb,3.612393603691366e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2013,artificial limb,3.895875966275497e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2014,artificial limb,3.158210283571439e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2015,artificial limb,3.2931518900713996e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2016,artificial limb,3.23284611303265e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2017,artificial limb,2.658367032060127e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2018,artificial limb,3.336248534380193e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
2019,artificial limb,2.8394312179269576e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1800,artificial respiration,4.548195597919857e-9,priority_phrase,Google Books Ngram Viewer,en,0,false
1801,artificial respiration,0,priority_phrase,Google Books Ngram Viewer,en,0,false
1802,artificial respiration,0,priority_phrase,Google Books Ngram Viewer,en,0,false
1803,artificial respiration,0,priority_phrase,Google Books Ngram Viewer,en,0,false
1804,artificial respiration,3.894029543261013e-9,priority_phrase,Google Books Ngram Viewer,en,0,false
1805,artificial respiration,5.1558446401145375e-9,priority_phrase,Google Books Ngram Viewer,en,0,false
1806,artificial respiration,0,priority_phrase,Google Books Ngram Viewer,en,0,false
1807,artificial respiration,0,priority_phrase,Google Books Ngram Viewer,en,0,false
1808,artificial respiration,6.27896312721532e-9,priority_phrase,Google Books Ngram Viewer,en,0,false
1809,artificial respiration,5.743765463250838e-9,priority_phrase,Google Books Ngram Viewer,en,0,false
1810,artificial respiration,2.000474907948302e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1811,artificial respiration,7.540318218701714e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1812,artificial respiration,4.4912173291500324e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1813,artificial respiration,2.281899891265482e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1814,artificial respiration,6.17924342805054e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1815,artificial respiration,2.6790128826448267e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1816,artificial respiration,2.4569146717112744e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1817,artificial respiration,7.794520939796712e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1818,artificial respiration,7.761106246562122e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1819,artificial respiration,4.766182470916647e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1820,artificial respiration,8.596762279822201e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1821,artificial respiration,3.616032140385528e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1822,artificial respiration,5.9030555998873524e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1823,artificial respiration,7.860490391919939e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1824,artificial respiration,5.900014654613983e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1825,artificial respiration,6.126135820849754e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1826,artificial respiration,1.4438810036487837e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1827,artificial respiration,1.344155222682275e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1828,artificial respiration,1.6466296015593684e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1829,artificial respiration,1.5071829739810028e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1830,artificial respiration,6.434727106707783e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1831,artificial respiration,1.2106585378646173e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1832,artificial respiration,8.353530567273282e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1833,artificial respiration,1.0838363379006566e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1834,artificial respiration,1.4220577682078073e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1835,artificial respiration,1.2366811941166844e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1836,artificial respiration,1.0463633270951789e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1837,artificial respiration,2.1495544122451804e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1838,artificial respiration,1.125520354694487e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1839,artificial respiration,2.8022126752347276e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1840,artificial respiration,9.943738393802803e-8,priority_phrase,Google Books Ngram Viewer,en,0,false
1841,artificial respiration,1.1419301992887654e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1842,artificial respiration,2.518990134259269e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1843,artificial respiration,1.2799091642090588e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1844,artificial respiration,1.890962941786256e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1845,artificial respiration,1.787295360600183e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1846,artificial respiration,1.161491982593077e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1847,artificial respiration,1.2207297506172665e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1848,artificial respiration,2.1802696892336826e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1849,artificial respiration,2.0682375256875218e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1850,artificial respiration,1.4307441997818415e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1851,artificial respiration,1.8634968904085447e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1852,artificial respiration,2.6852002865673796e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1853,artificial respiration,2.48880997144596e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1854,artificial respiration,2.1932418770020945e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1855,artificial respiration,1.8938969958970375e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1856,artificial respiration,3.4722731623304526e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1857,artificial respiration,4.755867006878134e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1858,artificial respiration,2.5779609069687126e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1859,artificial respiration,3.383392654932038e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1860,artificial respiration,3.54963272136688e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1861,artificial respiration,5.156625366709022e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1862,artificial respiration,3.6078612009049493e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1863,artificial respiration,2.4922950875305716e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1864,artificial respiration,3.3294819390405905e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1865,artificial respiration,3.65810025826363e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1866,artificial respiration,2.6957025323071093e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1867,artificial respiration,2.541291213020713e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1868,artificial respiration,3.0719541133095163e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1869,artificial respiration,4.4583937075515223e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1870,artificial respiration,4.0949747504015477e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1871,artificial respiration,3.559502381733637e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1872,artificial respiration,4.460098090852682e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1873,artificial respiration,6.336123625771961e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1874,artificial respiration,5.47306040488138e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1875,artificial respiration,5.877805642207079e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1876,artificial respiration,6.85030625113825e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1877,artificial respiration,4.386632799224799e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1878,artificial respiration,5.207990341205004e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1879,artificial respiration,4.7223612398283876e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1880,artificial respiration,6.068074960841052e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1881,artificial respiration,5.755077943092601e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1882,artificial respiration,4.920757294968325e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1883,artificial respiration,5.250898684749927e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1884,artificial respiration,4.5593033171087427e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1885,artificial respiration,5.809694014757838e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1886,artificial respiration,4.0574326731768195e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1887,artificial respiration,4.905908888019894e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1888,artificial respiration,4.013697081362011e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1889,artificial respiration,5.366921045357742e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1890,artificial respiration,9.017490214535684e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1891,artificial respiration,5.903876814650211e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1892,artificial respiration,5.596125526308171e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1893,artificial respiration,7.365011222004725e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1894,artificial respiration,5.525121427041313e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1895,artificial respiration,6.250302319460443e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1896,artificial respiration,5.176754497709934e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1897,artificial respiration,5.784511324657959e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1898,artificial respiration,6.391893250523584e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1899,artificial respiration,4.2382971487953114e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1900,artificial respiration,4.637308617105873e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1901,artificial respiration,4.437985381272602e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1902,artificial respiration,4.2776874309424784e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1903,artificial respiration,5.446333544156801e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1904,artificial respiration,4.425343882452637e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1905,artificial respiration,4.211768445117059e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1906,artificial respiration,4.604653796036473e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1907,artificial respiration,4.210401738369285e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1908,artificial respiration,4.720368629307359e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1909,artificial respiration,4.951923670559744e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1910,artificial respiration,5.212165817419789e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1911,artificial respiration,4.599702467800171e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1912,artificial respiration,5.047110471778637e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1913,artificial respiration,6.523734459307207e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1914,artificial respiration,5.330868040331893e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1915,artificial respiration,4.7199370278860897e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1916,artificial respiration,4.206318733740444e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1917,artificial respiration,4.3684644396302375e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1918,artificial respiration,4.373727162665375e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1919,artificial respiration,3.9004345619986225e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1920,artificial respiration,4.1511974391283957e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1921,artificial respiration,3.839187323606552e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1922,artificial respiration,4.3721771225690986e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1923,artificial respiration,4.6207106629836403e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1924,artificial respiration,4.4287473664750276e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1925,artificial respiration,4.430416761791456e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1926,artificial respiration,3.988965278367562e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1927,artificial respiration,4.0192766095903387e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1928,artificial respiration,4.109182480394047e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1929,artificial respiration,4.140051043932669e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1930,artificial respiration,3.6231150475629637e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1931,artificial respiration,3.8856190069658236e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1932,artificial respiration,3.8053330786436135e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1933,artificial respiration,4.5289080108368296e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1934,artificial respiration,4.1932160779745153e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1935,artificial respiration,4.953407277685784e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1936,artificial respiration,4.0622997277139916e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1937,artificial respiration,4.812565370382327e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1938,artificial respiration,5.069891386155767e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1939,artificial respiration,5.21941090549094e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1940,artificial respiration,4.9878696853356e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1941,artificial respiration,4.7180967730625634e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1942,artificial respiration,5.637644881345549e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
1943,artificial respiration,5.766216148866965e-7,priority_phrase,Google Books Ngram Viewer,en,0,false
